name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Eric Gordon","New Orleans Pelicans",2013-12-21,2013,3431,1610612740,400489274,3,2,34,1,"Reverse Layup Shot","2PT Field Goal",1.40,"Portland Trail Blazers",12,-2,2,2.10,"Freeland, Joel",2.00,17.90
"Chris Kaman","Los Angeles Lakers",2013-12-21,2013,1982,1610612747,400489275,3,5,17,1,"Reverse Layup Shot","2PT Field Goal",3.20,"Golden State Warriors",-11,3,0,0.00,"Bogut, Andrew",2.70,23.00
"Tony Parker","San Antonio Spurs",2013-12-23,2013,1015,1610612759,400489287,3,8,37,1,"Reverse Layup Shot","2PT Field Goal",1.30,"Toronto Raptors",-19,-2,1,1.60,"Valanciunas, Jonas",1.60,7.00
"David Lee","Golden State Warriors",2013-12-25,2013,2772,1610612744,400489295,3,5,09,1,"Reverse Layup Shot","2PT Field Goal",2.10,"Los Angeles Clippers",-5,9,0,0.00,"Jordan, DeAndre",1.10,15.80
"CJ Miles","Cleveland Cavaliers",2013-12-26,2013,2778,1610612739,400489296,3,6,25,1,"Reverse Layup Shot","2PT Field Goal",0.90,"Atlanta Hawks",0,11,2,2.50,"Millsap, Paul",1.20,17.10
"Zach Randolph","Memphis Grizzlies",2013-12-26,2013,1017,1610612763,400489297,3,7,06,1,"Reverse Layup Shot","2PT Field Goal",3.00,"Houston Rockets",-13,4,1,1.60,"Motiejunas, Donatas",1.40,16.40
"Mike Dunleavy","Chicago Bulls",2013-12-28,2013,1708,1610612741,400489314,3,6,25,1,"Reverse Layup Shot","2PT Field Goal",0.60,"Dallas Mavericks",-21,-5,1,1.30,"Nowitzki, Dirk",0.10,20.40
"Monta Ellis","Dallas Mavericks",2013-12-28,2013,2751,1610612742,400489314,3,5,38,1,"Reverse Layup Shot","2PT Field Goal",0.30,"Chicago Bulls",-18,-2,0,1.20,"Butler, Jimmy",0.30,11.30
"Paul Millsap","Atlanta Hawks",2013-12-29,2013,3015,1610612737,400489322,3,10,41,1,"Reverse Layup Shot","2PT Field Goal",1.50,"Orlando Magic",-15,7,1,1.80,"Harris, Tobias",4.20,20.60
"Mike Conley","Memphis Grizzlies",2013-12-30,2013,3195,1610612763,400489327,3,3,10,1,"Reverse Layup Shot","2PT Field Goal",5.40,"Chicago Bulls",-18,11,6,8.70,"Boozer, Carlos",3.60,14.40
"Alec Burks","Utah Jazz",2013-12-30,2013,6429,1610612762,400489331,3,1,38,1,"Reverse Layup Shot","2PT Field Goal",0.70,"Charlotte Hornets",15,17,0,0.60,"Sessions, Ramon",4.00,7.90
"Kawhi Leonard","San Antonio Spurs",2013-12-31,2013,6450,1610612759,400489338,3,6,45,1,"Reverse Layup Shot","2PT Field Goal",1.60,"Brooklyn Nets",-2,3,0,1.50,"Garnett, Kevin",1.30,2.40
"Dante Cunningham","Minnesota Timberwolves",2014-01-01,2013,3974,1610612750,400489343,3,0,58,1,"Reverse Layup Shot","2PT Field Goal",1.90,"New Orleans Pelicans",20,6,0,1.20,"Ajinca, Alexis",3.40,15.80
"Tyreke Evans","New Orleans Pelicans",2014-01-01,2013,3983,1610612740,400489343,3,2,49,1,"Reverse Layup Shot","2PT Field Goal",1.00,"Minnesota Timberwolves",-7,3,0,0.50,"Pekovic, Nikola",4.30,7.70
"Jordan Hamilton","Denver Nuggets",2014-01-01,2013,6436,1610612743,400489344,3,2,25,1,"Reverse Layup Shot","2PT Field Goal",1.00,"Philadelphia 76ers",21,7,0,0.90,"Allen, Lavoy",2.80,21.80
"Thaddeus Young","Philadelphia 76ers",2014-01-01,2013,3244,1610612755,400489344,3,8,03,1,"Reverse Layup Shot","2PT Field Goal",1.60,"Denver Nuggets",21,4,1,1.60,"Chandler, Wilson",1.50,20.10
"Glen Davis","Orlando Magic",2014-01-02,2013,3200,1610612753,400489346,3,7,45,1,"Reverse Layup Shot","2PT Field Goal",1.30,"Cleveland Cavaliers",0,7,0,0.80,"Miles, CJ",1.40,20.10
"Luol Deng","Chicago Bulls",2014-01-02,2013,2429,1610612741,400489348,3,9,20,1,"Reverse Layup Shot","2PT Field Goal",2.30,"Boston Celtics",15,6,0,1.20,"Sullinger, Jared",3.50,13.80
"Thaddeus Young","Philadelphia 76ers",2014-01-02,2013,3244,1610612755,400489354,3,8,53,1,"Reverse Layup Shot","2PT Field Goal",1.10,"Sacramento Kings",-27,17,0,1.70,"Acy, Quincy",1.80,0.00
"Dwight Howard","Houston Rockets",2014-01-03,2013,2384,1610612745,400489358,3,9,20,1,"Reverse Layup Shot","2PT Field Goal",1.90,"New York Knicks",23,11,0,0.00,"Chandler, Tyson",1.20,15.90
"Roy Hibbert","Indiana Pacers",2014-01-04,2013,3436,1610612754,400489362,3,6,49,1,"Reverse Layup Shot","2PT Field Goal",1.10,"New Orleans Pelicans",0,6,1,4.90,"Ajinca, Alexis",1.20,12.80
"DeMarcus Cousins","Sacramento Kings",2014-01-04,2013,4258,1610612758,400489370,3,4,08,1,"Reverse Layup Shot","2PT Field Goal",1.70,"Charlotte Hornets",24,11,1,2.40,"Zeller, Cody",5.40,11.00
"Jeff Green","Boston Celtics",2014-01-05,2013,3209,1610612738,400489375,3,5,06,1,"Reverse Layup Shot","2PT Field Goal",1.40,"Oklahoma City Thunder",17,-2,3,3.60,"Ibaka, Serge",3.90,13.80
"Danny Granger","Indiana Pacers",2014-01-07,2013,2760,1610612754,400489383,3,4,40,1,"Reverse Layup Shot","2PT Field Goal",3.70,"Toronto Raptors",18,4,0,0.00,"Patterson, Patrick",1.10,3.90
"Dwyane Wade","Miami Heat",2014-01-07,2013,1987,1610612748,400489384,3,9,34,1,"Reverse Layup Shot","2PT Field Goal",0.60,"New Orleans Pelicans",-5,11,3,1.50,"Davis, Anthony",8.20,5.40
"Goran Dragic","Phoenix Suns",2014-01-07,2013,3423,1610612756,400489386,3,5,39,1,"Reverse Layup Shot","2PT Field Goal",0.40,"Chicago Bulls",-11,14,5,6.20,"Gibson, Taj",3.20,11.10
"Brandon Knight","Milwaukee Bucks",2014-01-07,2013,6448,1610612749,400489388,3,0,45,1,"Reverse Layup Shot","2PT Field Goal",1.60,"Golden State Warriors",-4,-3,7,4.80,"Speights, Marreese",1.40,6.40
"Tobias Harris","Orlando Magic",2014-01-08,2013,6440,1610612753,400489400,3,1,18,1,"Reverse Layup Shot","2PT Field Goal",1.40,"Portland Trail Blazers",18,0,0,0.80,"Freeland, Joel",2.20,11.20
"Spencer Hawes","Philadelphia 76ers",2014-01-10,2013,3211,1610612755,400489405,3,3,09,1,"Reverse Layup Shot","2PT Field Goal",0.20,"Detroit Pistons",-15,19,1,1.40,"Drummond, Andre",2.50,13.60
"Richard Jefferson","Utah Jazz",2014-01-10,2013,1006,1610612762,400489412,3,7,46,1,"Reverse Layup Shot","2PT Field Goal",0.60,"Cleveland Cavaliers",-15,7,0,0.80,"Deng, Luol",6.90,20.00
"Tristan Thompson","Cleveland Cavaliers",2014-01-10,2013,6474,1610612739,400489412,3,6,22,1,"Reverse Layup Shot","2PT Field Goal",1.80,"Utah Jazz",-16,0,2,3.00,"Jefferson, Richard",2.60,3.00
"ETwaun Moore","Orlando Magic",2014-01-10,2013,6460,1610612753,400489413,3,1,05,1,"Reverse Layup Shot","2PT Field Goal",0.20,"Sacramento Kings",-27,20,1,1.50,"Williams, Derrick",2.00,18.90
"Darren Collison","Los Angeles Clippers",2014-01-10,2013,3973,1610612746,400489415,3,0,42,1,"Reverse Layup Shot","2PT Field Goal",2.70,"Los Angeles Lakers",-5,-3,2,2.80,"Kaman, Chris",6.20,17.80
"ETwaun Moore","Orlando Magic",2014-01-11,2013,6460,1610612753,400489423,3,1,54,1,"Reverse Layup Shot","2PT Field Goal",1.70,"Denver Nuggets",-10,3,0,1.70,"Miller, Quincy",2.10,13.70
"Robin Lopez","Portland Trail Blazers",2014-01-11,2013,3447,1610612757,400489424,3,10,28,1,"Reverse Layup Shot","2PT Field Goal",3.60,"Boston Celtics",-15,-5,0,1.20,"Bradley, Avery",1.50,11.50
"Jeff Ayres","San Antonio Spurs",2014-01-12,2013,4008,1610612759,400489427,3,3,57,1,"Reverse Layup Shot","2PT Field Goal",0.50,"Minnesota Timberwolves",4,-3,1,1.30,"Love, Kevin",4.10,12.70
"Victor Oladipo","Orlando Magic",2014-01-15,2013,2527963,1610612753,400489439,3,3,20,1,"Reverse Layup Shot","2PT Field Goal",1.00,"Chicago Bulls",0,22,0,1.00,"Boozer, Carlos",2.80,9.10
"Norris Cole","Miami Heat",2014-01-15,2013,6431,1610612748,400489441,3,3,41,1,"Reverse Layup Shot","2PT Field Goal",1.10,"Washington Wizards",-7,1,0,0.00,"Wall, John",2.60,21.80
"Jeremy Lin","Houston Rockets",2014-01-15,2013,4299,1610612745,400489445,3,10,51,1,"Reverse Layup Shot","2PT Field Goal",1.40,"New Orleans Pelicans",21,6,0,1.00,"Gordon, Eric",3.00,20.10
"Tim Duncan","San Antonio Spurs",2014-01-15,2013,215,1610612759,400489446,3,3,55,1,"Reverse Layup Shot","2PT Field Goal",0.90,"Utah Jazz",10,23,0,1.80,"Kanter, Enes",3.60,9.60
"Alec Burks","Utah Jazz",2014-01-15,2013,6429,1610612762,400489446,3,1,35,1,"Reverse Layup Shot","2PT Field Goal",1.20,"San Antonio Spurs",4,26,1,1.30,"Ayres, Jeff",5.20,19.50
"PJ Tucker","Phoenix Suns",2014-01-15,2013,3033,1610612756,400489447,3,9,03,1,"Reverse Layup Shot","2PT Field Goal",2.60,"Los Angeles Lakers",18,0,1,1.30,"Johnson, Wesley",1.30,21.30
"Carlos Boozer","Chicago Bulls",2014-01-17,2013,1703,1610612741,400489458,3,5,18,1,"Reverse Layup Shot","2PT Field Goal",1.20,"Washington Wizards",-2,-2,0,1.00,"Gortat, Marcin",1.30,17.00
"Marc Gasol","Memphis Grizzlies",2014-01-17,2013,3206,1610612763,400489461,3,9,33,1,"Reverse Layup Shot","2PT Field Goal",1.00,"Sacramento Kings",9,4,0,1.20,"Cousins, DeMarcus",4.70,14.50
"Roy Hibbert","Indiana Pacers",2014-01-18,2013,3436,1610612754,400489467,3,9,22,1,"Reverse Layup Shot","2PT Field Goal",1.30,"Los Angeles Clippers",-7,7,1,1.50,"Jordan, DeAndre",2.30,23.00
"Rudy Gay","Sacramento Kings",2014-01-19,2013,3005,1610612758,400489476,3,9,59,1,"Reverse Layup Shot","2PT Field Goal",1.70,"Oklahoma City Thunder",-4,0,2,2.40,"Ibaka, Serge",1.80,7.60
"Boris Diaw","San Antonio Spurs",2014-01-19,2013,2167,1610612759,400489477,3,5,38,1,"Reverse Layup Shot","2PT Field Goal",1.30,"Milwaukee Bucks",-15,1,0,0.40,"Antetokounmpo, Giannis",3.40,9.60
"Kyle Singler","Detroit Pistons",2014-01-20,2013,6469,1610612765,400489480,3,2,44,1,"Reverse Layup Shot","2PT Field Goal",0.70,"Los Angeles Clippers",0,-2,0,0.60,"Crawford, Jamal",1.50,12.70
"Thaddeus Young","Philadelphia 76ers",2014-01-20,2013,3244,1610612755,400489482,3,6,47,1,"Reverse Layup Shot","2PT Field Goal",0.80,"Washington Wizards",7,7,0,0.00,"Wall, John",1.50,16.10
"Zach Randolph","Memphis Grizzlies",2014-01-20,2013,1017,1610612763,400489484,3,3,31,1,"Reverse Layup Shot","2PT Field Goal",2.40,"New Orleans Pelicans",-2,6,0,0.60,"Ajinca, Alexis",2.70,22.00
"Glen Davis","Orlando Magic",2014-01-21,2013,3200,1610612753,400489489,3,7,20,1,"Reverse Layup Shot","2PT Field Goal",1.00,"Brooklyn Nets",21,6,0,0.80,"Garnett, Kevin",1.60,13.80
"Anderson Varejao","Cleveland Cavaliers",2014-01-22,2013,2419,1610612739,400489495,3,9,13,1,"Reverse Layup Shot","2PT Field Goal",3.20,"Chicago Bulls",0,4,0,0.90,"Gibson, Taj",1.60,10.70
"David West","Indiana Pacers",2014-01-22,2013,2177,1610612754,400489502,3,6,55,1,"Reverse Layup Shot","2PT Field Goal",1.40,"Phoenix Suns",13,-2,0,0.00,"Frye, Channing",1.20,12.50
"Jordan Hill","Los Angeles Lakers",2014-01-28,2013,3994,1610612747,400489547,3,5,01,1,"Reverse Slam Dunk Shot","2PT Field Goal",1.30,"Indiana Pacers",21,19,0,1.20,"Hibbert, Roy",2.70,7.50
"Kevin Durant","Oklahoma City Thunder",2014-02-07,2013,3202,1610612760,400489613,3,4,12,1,"Reverse Slam Dunk Shot","2PT Field Goal",1.00,"Orlando Magic",0,17,0,0.80,"Nelson, Jameer",4.10,11.00
"Andray Blatche","Brooklyn Nets",2014-02-12,2013,2746,1610612751,400489654,3,3,11,1,"Reverse Slam Dunk Shot","2PT Field Goal",2.50,"Charlotte Hornets",4,0,1,2.70,"Henderson, Gerald",4.00,13.20
"Enes Kanter","Utah Jazz",2014-03-10,2013,6447,1610612762,400489821,3,8,09,1,"Reverse Slam Dunk Shot","2PT Field Goal",0.80,"Atlanta Hawks",0,4,2,3.30,"Korver, Kyle",1.80,11.20
"Thomas Robinson","Portland Trail Blazers",2014-04-01,2013,6618,1610612757,400489986,3,1,51,1,"Reverse Slam Dunk Shot","2PT Field Goal",1.20,"Los Angeles Lakers",15,4,1,1.20,"Kelly, Ryan",9.30,20.70
"Henry Sims","Philadelphia 76ers",2014-04-09,2013,6647,1610612755,400490037,3,6,49,1,"Reverse Slam Dunk Shot","2PT Field Goal",1.20,"Toronto Raptors",7,6,0,0.80,"Patterson, Patrick",7.60,19.20
"LeBron James","Miami Heat",2014-04-09,2013,1966,1610612748,400490040,3,2,29,1,"Reverse Slam Dunk Shot","2PT Field Goal",1.10,"Memphis Grizzlies",0,-6,0,1.80,"Randolph, Zach",5.80,9.00
"DeMarre Carroll","Atlanta Hawks",2013-11-09,2013,3970,1610612737,400488959,3,7,09,1,"Reverse Slam Dunk Shot","2PT Field Goal",3.50,"Orlando Magic",4,4,0,0.00,"Harkless, Maurice",6.70,21.00
"Enes Kanter","Utah Jazz",2013-11-20,2013,6447,1610612762,400489042,3,9,02,1,"Reverse Slam Dunk Shot","2PT Field Goal",1.10,"New Orleans Pelicans",2,-2,1,4.50,"Smith, Jason",3.40,15.00
"Jeff Green","Boston Celtics",2013-11-29,2013,3209,1610612738,400489105,3,11,43,1,"Reverse Slam Dunk Shot","2PT Field Goal",2.30,"Cleveland Cavaliers",-7,-3,1,1.60,"Gee, Alonzo",1.90,10.50
"Al Horford","Atlanta Hawks",2013-12-04,2013,3213,1610612737,400489143,3,4,48,1,"Reverse Slam Dunk Shot","2PT Field Goal",1.20,"Los Angeles Clippers",1,0,0,1.90,"Jordan, DeAndre",4.50,13.70
"Paul George","Indiana Pacers",2013-12-20,2013,4251,1610612754,400489261,3,4,38,1,"Reverse Slam Dunk Shot","2PT Field Goal",1.70,"Houston Rockets",-2,-8,0,0.00,"Harden, James",21.00,21.40
"LeBron James","Miami Heat",2014-01-09,2013,1966,1610612748,400489402,3,3,36,1,"Reverse Slam Dunk Shot","2PT Field Goal",1.10,"New York Knicks",-4,3,6,6.20,"Bargnani, Andrea",2.60,10.80
"Nate Wolters","Milwaukee Bucks",2014-02-03,2013,2491079,1610612749,400489587,3,7,00,1,"Running Bank Hook Shot","2PT Field Goal",10.40,"New York Knicks",61,0,3,3.50,"Felton, Raymond",2.70,16.60
"Jared Sullinger","Boston Celtics",2014-03-12,2013,6624,1610612738,400489835,3,4,37,1,"Running Bank Hook Shot","2PT Field Goal",6.00,"New York Knicks",32,15,3,2.60,"Tyler, Jeremy",2.40,15.00
"Andrew Bogut","Golden State Warriors",2014-03-22,2013,2747,1610612744,400489911,3,10,56,1,"Running Bank Hook Shot","2PT Field Goal",5.60,"San Antonio Spurs",-27,48,1,1.30,"Splitter, Tiago",2.20,15.10
"Marc Gasol","Memphis Grizzlies",2013-11-18,2013,3206,1610612763,400489028,3,6,02,1,"Running Bank Hook Shot","2PT Field Goal",1.50,"Los Angeles Clippers",4,50,0,0.60,"Mullens, Byron",1.90,9.40
"Joakim Noah","Chicago Bulls",2013-11-24,2013,3224,1610612741,400489071,3,5,27,1,"Running Bank Hook Shot","2PT Field Goal",4.20,"Los Angeles Clippers",20,47,1,1.70,"Jordan, DeAndre",0.70,13.20
"Kendrick Perkins","Oklahoma City Thunder",2013-12-06,2013,2018,1610612760,400489159,3,6,56,1,"Running Bank Hook Shot","2PT Field Goal",5.90,"New Orleans Pelicans",7,56,2,3.50,"Smith, Jason",1.80,3.30
"Nick Young","Los Angeles Lakers",2014-01-24,2013,3243,1610612747,400489506,3,4,08,1,"Running Bank shot","2PT Field Goal",5.90,"Orlando Magic",65,64,4,4.00,"Oladipo, Victor",3.90,13.00
"Paul George","Indiana Pacers",2014-01-25,2013,4251,1610612754,400489524,3,6,04,1,"Running Bank shot","2PT Field Goal",7.50,"Denver Nuggets",-41,31,2,2.90,"Chandler, Wilson",4.10,5.70
"Shawn Marion","Dallas Mavericks",2014-01-26,2013,510,1610612742,400489532,3,7,19,1,"Running Bank shot","2PT Field Goal",13.30,"Detroit Pistons",53,131,0,0.80,"Caldwell-Pope, Kentavious",5.30,14.60
"Ish Smith","Phoenix Suns",2014-01-27,2013,4305,1610612756,400489535,3,0,33,1,"Running Bank shot","2PT Field Goal",10.00,"Philadelphia 76ers",70,0,5,5.70,"Williams, Elliot",4.20,18.30
"Anthony Davis","New Orleans Pelicans",2014-01-28,2013,6583,1610612740,400489541,3,0,56,1,"Running Bank shot","2PT Field Goal",6.30,"Cleveland Cavaliers",-75,31,4,7.50,"Bennett, Anthony",1.60,6.80
"George Hill","Indiana Pacers",2014-01-28,2013,3438,1610612754,400489547,3,6,03,1,"Running Bank shot","2PT Field Goal",8.00,"Los Angeles Lakers",-37,42,4,8.40,"Hill, Jordan",0.30,12.70
"Dwyane Wade","Miami Heat",2014-01-29,2013,1987,1610612748,400489548,3,3,36,1,"Running Bank shot","2PT Field Goal",6.60,"Oklahoma City Thunder",-71,12,1,1.50,"Ibaka, Serge",2.60,17.80
"Stephen Curry","Golden State Warriors",2014-01-30,2013,3975,1610612744,400489561,3,5,01,1,"Running Bank shot","2PT Field Goal",5.70,"Los Angeles Clippers",-27,30,6,9.60,"Crawford, Jamal",2.90,13.00
"Brandon Knight","Milwaukee Bucks",2014-01-31,2013,6448,1610612749,400489562,3,2,06,1,"Running Bank shot","2PT Field Goal",8.90,"Orlando Magic",78,50,5,4.30,"Harris, Tobias",2.40,19.10
"Randy Foye","Denver Nuggets",2014-01-31,2013,3003,1610612743,400489567,3,9,49,1,"Running Bank shot","2PT Field Goal",6.90,"Toronto Raptors",58,15,8,9.60,"Johnson, Amir",2.20,14.10
"Brandon Knight","Milwaukee Bucks",2014-02-01,2013,6448,1610612749,400489575,3,6,34,1,"Running Bank shot","2PT Field Goal",8.80,"Memphis Grizzlies",92,37,1,1.60,"Prince, Tayshaun",2.70,13.50
"Anderson Varejao","Cleveland Cavaliers",2014-02-05,2013,2419,1610612739,400489598,3,6,16,1,"Running Bank shot","2PT Field Goal",7.90,"Los Angeles Lakers",-4,39,0,0.70,"Blake, Steve",3.20,17.30
"Spencer Hawes","Philadelphia 76ers",2014-02-05,2013,3211,1610612755,400489599,3,9,07,1,"Running Bank shot","2PT Field Goal",7.20,"Boston Celtics",-87,39,2,3.40,"Sullinger, Jared",1.80,15.70
"Chandler Parsons","Houston Rockets",2014-02-05,2013,6466,1610612745,400489602,3,10,35,1,"Running Bank shot","2PT Field Goal",7.80,"Phoenix Suns",67,37,1,2.70,"Green, Gerald",2.90,13.70
"Brian Roberts","New Orleans Pelicans",2014-02-05,2013,6641,1610612740,400489604,3,11,08,1,"Running Bank shot","2PT Field Goal",8.30,"Atlanta Hawks",-43,25,1,2.30,"Korver, Kyle",1.60,16.20
"Brian Roberts","New Orleans Pelicans",2014-02-05,2013,6641,1610612740,400489604,3,5,14,1,"Running Bank shot","2PT Field Goal",11.20,"Atlanta Hawks",86,11,8,7.60,"Korver, Kyle",3.50,16.30
"Isaiah Thomas","Sacramento Kings",2014-02-07,2013,6472,1610612758,400489616,3,3,39,1,"Running Bank shot","2PT Field Goal",4.70,"Boston Celtics",-60,20,4,4.30,"Humphries, Kris",4.00,14.40
"Corey Brewer","Minnesota Timberwolves",2014-02-08,2013,3191,1610612750,400489625,3,2,25,1,"Running Bank shot","2PT Field Goal",11.60,"Portland Trail Blazers",53,30,4,3.30,"Lillard, Damian",2.50,7.40
"Deron Williams","Brooklyn Nets",2014-02-09,2013,2798,1610612751,400489632,3,4,17,1,"Running Bank shot","2PT Field Goal",10.90,"New Orleans Pelicans",45,48,11,8.20,"Stiemsma, Greg",3.40,13.90
"Tony Wroten","Philadelphia 76ers",2014-02-10,2013,6630,1610612755,400489642,3,4,47,1,"Running Bank shot","2PT Field Goal",11.60,"Golden State Warriors",116,36,1,2.30,"Green, Draymond",2.90,4.60
"Nick Calathes","Memphis Grizzlies",2014-02-11,2013,3969,1610612763,400489646,3,8,28,1,"Running Bank shot","2PT Field Goal",5.60,"Washington Wizards",29,28,2,2.00,"Gortat, Marcin",5.80,4.40
"Courtney Lee","Memphis Grizzlies",2014-02-11,2013,3445,1610612763,400489646,3,3,00,1,"Running Bank shot","2PT Field Goal",9.70,"Washington Wizards",86,31,3,3.90,Nene,4.60,9.80
"Kevin Durant","Oklahoma City Thunder",2014-02-11,2013,3202,1610612760,400489648,3,4,02,1,"Running Bank shot","2PT Field Goal",5.60,"Portland Trail Blazers",28,12,3,3.20,"Lillard, Damian",2.80,19.10
"Wesley Johnson","Los Angeles Lakers",2014-02-11,2013,4247,1610612747,400489649,3,8,32,1,"Running Bank shot","2PT Field Goal",8.20,"Utah Jazz",64,20,1,1.60,"Hayward, Gordon",1.10,14.20
"Josh McRoberts","Charlotte Bobcats",2014-02-12,2013,3220,1610612766,400489654,3,7,00,1,"Running Bank shot","2PT Field Goal",6.50,"Brooklyn Nets",64,42,1,1.60,"Blatche, Andray",1.20,15.10
"Richard Jefferson","Utah Jazz",2014-02-12,2013,1006,1610612762,400489660,3,10,31,1,"Running Bank shot","2PT Field Goal",8.50,"Philadelphia 76ers",83,55,1,2.60,"Turner, Evan",2.50,1.90
"Will Bynum","Detroit Pistons",2014-02-18,2013,2816,1610612765,400489668,3,1,40,1,"Running Bank shot","2PT Field Goal",7.20,"Charlotte Hornets",61,34,2,2.20,"Walker, Kemba",1.60,5.40
"Raymond Felton","New York Knicks",2014-02-21,2013,2753,1610612752,400489689,3,4,54,1,"Running Bank shot","2PT Field Goal",10.30,"Orlando Magic",70,82,13,12.60,"Nelson, Jameer",2.20,10.10
"Devin Harris","Dallas Mavericks",2014-02-21,2013,2382,1610612742,400489690,3,1,04,1,"Running Bank shot","2PT Field Goal",7.10,"Philadelphia 76ers",67,28,19,15.50,"Williams, Elliot",2.20,6.90
"Tim Duncan","San Antonio Spurs",2014-02-21,2013,215,1610612759,400489695,3,8,53,1,"Running Bank shot","2PT Field Goal",7.10,"Phoenix Suns",51,37,0,4.70,"Dragic, Goran",4.60,9.40
"Darren Collison","Los Angeles Clippers",2014-02-23,2013,3973,1610612746,400489706,3,0,07,1,"Running Bank shot","2PT Field Goal",14.20,"Oklahoma City Thunder",-117,50,1,2.20,"Jackson, Reggie",4.80,0.00
"Ray Allen","Miami Heat",2014-02-23,2013,9,1610612748,400489707,3,2,10,1,"Running Bank shot","2PT Field Goal",7.30,"Chicago Bulls",-49,25,3,1.90,"Snell, Tony",1.80,19.00
"Alec Burks","Utah Jazz",2014-02-24,2013,6429,1610612762,400489718,3,3,12,1,"Running Bank shot","2PT Field Goal",4.90,"Boston Celtics",-27,3,1,5.50,"Rondo, Rajon",1.30,24.00
"Kelly Olynyk","Boston Celtics",2014-02-24,2013,2489663,1610612738,400489718,3,1,28,1,"Running Bank shot","2PT Field Goal",8.50,"Utah Jazz",64,67,1,3.00,"Evans, Jeremy",3.70,9.00
"Quincy Miller","Denver Nuggets",2014-02-25,2013,6611,1610612743,400489723,3,2,12,1,"Running Bank shot","2PT Field Goal",10.70,"Portland Trail Blazers",42,25,2,2.10,"Batum, Nicolas",3.40,4.10
"Courtney Lee","Memphis Grizzlies",2014-02-26,2013,3445,1610612763,400489730,3,6,56,1,"Running Bank shot","2PT Field Goal",10.10,"Los Angeles Lakers",89,31,1,2.40,"Meeks, Jodie",3.30,1.60
"Joe Johnson","Brooklyn Nets",2014-02-26,2013,1007,1610612751,400489734,3,8,04,1,"Running Bank shot","2PT Field Goal",6.20,"Portland Trail Blazers",40,34,6,6.20,"Wright, Dorell",4.30,7.50
"MarShon Brooks","Los Angeles Lakers",2014-02-28,2013,6428,1610612747,400489745,3,2,28,1,"Running Bank shot","2PT Field Goal",4.60,"Sacramento Kings",-37,20,7,6.30,"Williams, Derrick",0.90,15.00
"Ty Lawson","Denver Nuggets",2014-03-03,2013,4000,1610612743,400489768,3,0,07,1,"Running Bank shot","2PT Field Goal",1.10,"Minnesota Timberwolves",40,30,22,20.70,"Love, Kevin",1.10,2.10
"Kevin Love","Minnesota Timberwolves",2014-03-03,2013,3449,1610612750,400489768,3,3,00,1,"Running Bank shot","2PT Field Goal",7.70,"Denver Nuggets",-117,34,1,2.70,"Fournier, Evan",1.40,7.50
"Kirk Hinrich","Chicago Bulls",2014-03-05,2013,1981,1610612741,400489782,3,8,31,1,"Running Bank shot","2PT Field Goal",8.80,"Detroit Pistons",2,63,12,12.40,"Monroe, Greg",2.50,12.40
"Ricky Rubio","Minnesota Timberwolves",2014-03-05,2013,4011,1610612750,400489784,3,2,58,1,"Running Bank shot","2PT Field Goal",6.60,"New York Knicks",-49,31,3,2.20,"Prigioni, Pablo",1.20,5.10
"CJ McCollum","Portland Trail Blazers",2014-03-05,2013,2490149,1610612757,400489786,3,0,03,1,"Running Bank shot","2PT Field Goal",5.00,"Atlanta Hawks",50,14,3,5.90,"Schroder, Dennis",2.70,0.00
"Chandler Parsons","Houston Rockets",2014-03-09,2013,6466,1610612745,400489812,3,3,22,1,"Running Bank shot","2PT Field Goal",7.70,"Portland Trail Blazers",-73,25,1,1.90,"Matthews, Wesley",3.90,13.50
"Chandler Parsons","Houston Rockets",2014-03-11,2013,6466,1610612745,400489828,3,2,15,1,"Running Bank shot","2PT Field Goal",7.00,"Oklahoma City Thunder",-32,19,0,0.60,"Butler, Caron",3.80,16.40
"Harrison Barnes","Golden State Warriors",2014-03-11,2013,6578,1610612744,400489829,3,2,21,1,"Running Bank shot","2PT Field Goal",7.80,"Dallas Mavericks",65,74,0,0.00,"Blair, DeJuan",2.50,7.70
"Mario Chalmers","Miami Heat",2014-03-14,2013,3419,1610612748,400489849,3,2,30,1,"Running Bank shot","2PT Field Goal",11.70,"Denver Nuggets",-86,19,6,5.20,"Fournier, Evan",3.50,18.50
"Tim Duncan","San Antonio Spurs",2014-03-16,2013,215,1610612759,400489866,3,5,39,1,"Running Bank shot","2PT Field Goal",6.80,"Utah Jazz",-79,6,1,4.60,"Kanter, Enes",1.30,9.90
"DJ Augustin","Chicago Bulls",2014-03-17,2013,3415,1610612741,400489872,3,2,09,1,"Running Bank shot","2PT Field Goal",5.20,"Oklahoma City Thunder",-51,12,2,1.70,"Jackson, Reggie",2.50,8.60
"Shawn Marion","Dallas Mavericks",2014-03-17,2013,510,1610612742,400489874,3,4,19,1,"Running Bank shot","2PT Field Goal",10.60,"Boston Celtics",102,71,1,2.40,"Johnson, Chris",2.90,13.20
"Evan Fournier","Denver Nuggets",2014-03-19,2013,6588,1610612743,400489888,3,7,48,1,"Running Bank shot","2PT Field Goal",5.00,"Detroit Pistons",-30,22,3,3.50,"Singler, Kyle",3.00,11.00
